id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean
340,1,3.0,5,44000,85.0,20963.636363636364,3818.75,12220.0,76866.66666666667
341,1,9.0,4,35000,0.0,0.0,750.0,1500.0,0.0
342,2,9.0,3,24000,62.0,6076.470588235295,3416.666666666666,6833.333333333333,17216.666666666668
343,2,9.0,3,18000,77.0,5362.5,1100.0,1925.0,21450.0
344,2,3.0,5,93000,40.0,8541.666666666666,1822.2222222222226,10933.333333333334,25625.0
345,2,3.0,3,28000,29.0,2521.428571428572,0.0,0.0,7060.0
346,2,3.0,6,38000,23.0,16141.666666666664,1458.108108108108,17983.333333333332,32283.333333333332
347,2,9.0,5,107000,59.0,39240.0,3506.9360269360272,64058.333333333336,130800.0
348,1,4.0,6,91000,0.0,0.0,51222.22222222222,242958.33333333334,0.0
349,1,9.0,4,26000,79.0,7038.88888888889,550.0,1100.0,25340.0
350,1,4.0,4,47000,370.0,373936.0,968.8888888888887,21650.0,1558066.6666666667
351,1,9.0,4,19000,166.0,24096.0,1737.5,8200.0,100400.0
352,1,9.0,3,33000,18.0,3450.0,6840.0,11400.0,5750.0
353,2,9.0,3,51000,26.0,15016.666666666664,0.0,0.0,36040.0
354,2,9.0,4,25000,180.0,42284.0,0.0,0.0,176183.33333333334
355,1,9.0,4,234000,0.0,0.0,4682.0,78033.33333333333,0.0
356,1,3.0,4,112000,125.0,21720.83333333333,2834.722222222222,28983.333333333332,86883.33333333333
357,2,3.0,3,24000,55.0,8081.818181818182,816.6666666666667,3533.3333333333335,29633.333333333332
358,1,3.0,4,21000,46.0,13573.333333333336,383.66013071895424,9783.333333333334,33933.333333333336
359,2,3.0,3,163000,68.0,12413.636363636364,3296.666666666666,16483.333333333332,45516.666666666664
360,2,1.0,3,23000,38.0,5378.9473684210525,1127.2727272727273,2066.6666666666665,17033.333333333332
361,2,9.0,3,46000,8.0,4950.0,2372.222222222222,17080.0,9900.0
362,2,3.0,4,22000,53.0,18040.0,8100.0,32400.0,45100.0
363,2,3.0,4,101000,105.0,23113.043478260868,0.0,0.0,88600.0
364,1,3.0,4,38000,0.0,0.0,1295.4954954954956,12600.0,0.0
365,2,3.0,3,27000,45.0,13711.764705882351,2800.0,3733.3333333333335,38850.0
366,1,3.0,3,34000,66.0,18490.90909090909,10000.0,40000.0,67800.0
367,2,3.0,3,58000,43.0,20650.0,1219.047619047619,12800.0,55066.666666666664
368,2,9.0,3,32000,117.0,4521.739130434783,1300.0,4333.333333333333,17333.333333333332
369,1,9.0,4,32000,211.0,23484.0,4741.666666666667,10975.0,97850.0
370,1,3.0,4,26000,39.0,5770.588235294117,447.7272727272728,3283.3333333333335,16350.0
371,1,3.0,6,140000,18.0,50357.142857142855,2666.6666666666665,10666.666666666666,117500.0
372,2,9.0,3,19000,68.0,9300.0,3940.0,4925.0,31000.0
373,2,3.0,3,26000,69.0,5461.11111111111,438.6363636363636,3860.0,16383.333333333334
374,1,9.0,3,22000,0.0,0.0,500.0,1500.0,0.0
375,1,9.0,6,49000,6.0,9633.333333333334,1624.561403508772,8730.0,9633.333333333334
376,2,3.0,4,52000,88.0,18840.90909090909,0.0,0.0,69083.33333333333
377,2,3.0,3,39000,366.0,11108.0,6000.0,6000.0,46283.333333333336
378,1,3.0,4,19000,0.0,0.0,1447.5,6075.0,0.0
379,2,3.0,4,48000,0.0,0.0,1430.0,26216.666666666668,0.0
380,2,9.0,4,69000,0.0,0.0,2190.909090909091,9640.0,0.0
381,2,3.0,3,39000,83.0,11768.421052631576,0.0,0.0,37266.666666666664
382,2,9.0,4,30000,129.0,20373.91304347826,1272.7272727272727,5600.0,78100.0
383,1,4.0,5,36000,0.0,0.0,100.0,400.0,0.0
384,1,3.0,4,58000,32.0,10805.263157894737,0.0,0.0,34216.666666666664
385,2,9.0,4,28000,65.0,5154.545454545455,15333.333333333336,73666.66666666666,18900.0
386,2,3.0,4,32000,306.0,66120.0,3750.0,22900.0,275500.0
387,2,9.0,3,46000,112.0,34292.0,740.0,1233.3333333333333,142883.33333333334
388,1,9.0,3,36000,55.0,21286.36363636364,635.9375,6783.333333333333,78050.0
389,2,3.0,3,35000,199.0,14668.0,6900.0,9200.0,61116.666666666664
390,2,3.0,5,33000,27.0,4076.470588235294,350.0,1400.0,11550.0
391,1,1.0,5,30000,2.0,34250.0,200000.0,200000.0,68500.0
392,1,3.0,4,62000,37.0,4993.333333333333,977.7777777777777,6600.0,12483.333333333334
393,1,3.0,3,29000,30.0,3950.0,0.0,0.0,11850.0
394,2,9.0,4,22000,0.0,0.0,0.0,0.0,0.0
395,1,3.0,3,26000,67.0,8907.69230769231,1490.833333333333,7903.333333333334,28950.0
396,2,9.0,4,16000,0.0,0.0,1166.6666666666667,3500.0,0.0
397,2,3.0,3,68000,116.0,60425.0,475.0,5700.0,241700.0
398,1,3.0,3,16000,0.0,0.0,1500.0,1500.0,0.0
399,2,3.0,5,34000,73.0,15386.666666666664,701.7543859649122,8000.0,38466.666666666664
400,1,3.0,5,163000,0.0,0.0,1960.491071428572,44066.66666666667,0.0
401,1,9.0,4,29000,38.0,3030.0,2100.0,2100.0,10100.0
402,1,3.0,4,20000,34.0,14233.333333333336,4129.603729603729,26920.0,35583.333333333336
403,1,3.0,2,71000,50.0,3527.2727272727275,4022.727272727273,29500.0,12933.333333333334
404,1,9.0,4,63000,74.0,19850.0,1811.6279069767445,12983.333333333334,66166.66666666667
405,2,3.0,4,95000,3.0,7600.0,1259.274193548387,10083.333333333334,7600.0
406,1,3.0,3,12000,0.0,0.0,0.0,0.0,0.0
407,1,9.0,4,40000,21.0,3414.285714285714,0.0,0.0,7966.666666666667
408,2,3.0,4,46000,114.0,16269.565217391304,1665.1515151515148,18316.666666666668,62366.666666666664
409,2,9.0,3,20000,62.0,12728.571428571431,465.7894736842107,8850.0,44550.0
410,2,3.0,3,10000,0.0,0.0,4500.0,9000.0,0.0
411,1,9.0,5,34000,0.0,0.0,1475.0,2950.0,0.0
412,2,9.0,3,30000,28.0,5391.666666666667,696.2121212121212,7433.333333333333,10783.333333333334
413,1,3.0,4,27000,33.0,2595.0,283.3333333333333,4533.333333333333,8650.0
414,2,3.0,5,67000,56.0,33028.57142857143,0.0,0.0,115600.0
415,1,9.0,3,42000,0.0,0.0,1615.7894736842104,5116.666666666667,0.0
416,1,9.0,4,16000,0.0,0.0,0.0,0.0,0.0
417,1,3.0,3,29000,86.0,49479.16666666666,719.6428571428571,7500.0,197916.66666666666
418,1,9.0,4,202000,39.0,26900.0,11250.0,11250.0,62766.666666666664
419,1,3.0,4,55000,47.0,20168.18181818182,5750.0,34500.0,73950.0
420,1,3.0,5,90000,6.0,78500.0,0.0,0.0,78500.0
421,1,13.0,4,35000,118.0,18347.61904761905,1880.34188034188,11440.0,64216.666666666664
422,1,9.0,3,37000,0.0,0.0,3225.0,7740.0,0.0
423,1,9.0,3,26000,0.0,0.0,1828.125,14625.0,0.0
424,2,3.0,4,23000,47.0,8721.42857142857,1277.7777777777776,4793.333333333333,20350.0
425,2,9.0,4,18000,400.0,8272.0,8166.666666666668,16333.333333333334,34466.666666666664
426,2,3.0,5,92000,0.0,0.0,0.0,0.0,0.0
427,2,9.0,3,20000,283.0,12320.0,5370.0,21016.666666666668,51333.333333333336
428,1,3.0,3,48000,19.0,17125.0,1362.0689655172416,7900.0,34250.0
429,2,9.0,3,21000,63.0,9908.695652173914,0.0,0.0,37983.333333333336
430,1,9.0,4,54000,3.0,12900.0,4306.666666666667,16150.0,12900.0
431,2,4.0,3,46000,97.0,22141.66666666667,11081.25,70920.0,88566.66666666667
432,2,3.0,2,17000,132.0,17408.0,1416.3636363636365,5560.0,72533.33333333333
433,1,3.0,2,19000,125.0,8435.0,13616.666666666668,45900.0,28116.666666666668
434,2,9.0,4,33000,110.0,30843.478260869564,4100.0,8200.0,118233.33333333333
435,2,9.0,4,17000,347.0,68972.0,0.0,0.0,287383.3333333333
436,2,3.0,4,16000,0.0,0.0,10000.0,10000.0,0.0
437,2,9.0,4,48000,120.0,20492.0,1583.050847457627,15566.666666666666,85383.33333333333
438,2,13.0,5,25000,47.0,11105.0,1103.4722222222224,13283.333333333334,37016.666666666664
439,1,9.0,4,46000,31.0,11920.0,3000.0,12000.0,23840.0
440,2,3.0,3,21000,90.0,4957.142857142857,0.0,0.0,17350.0
441,1,3.0,6,25000,0.0,0.0,2500.0,2500.0,0.0
442,2,3.0,3,30000,135.0,12637.5,21000.0,21000.0,50550.0
443,1,13.0,5,114000,84.0,21263.636363636364,0.0,0.0,77966.66666666667
444,1,3.0,4,17000,0.0,0.0,0.0,0.0,0.0
445,1,9.0,3,21000,91.0,6991.666666666668,8750.0,17500.0,27966.666666666668
446,1,3.0,4,27000,22.0,5016.666666666667,956.6666666666665,5566.666666666666,10033.333333333334
447,2,3.0,4,40000,46.0,8136.842105263157,677.5,6450.0,25766.666666666668
448,2,3.0,3,24000,109.0,9866.666666666666,4489.102564102564,25670.0,39466.666666666664
449,2,3.0,3,30000,18.0,3361.5384615384614,0.0,0.0,8740.0
450,2,9.0,4,34000,151.0,19340.0,9400.0,26320.0,80583.33333333333
451,2,3.0,3,101000,81.0,12895.238095238095,1543.2336925037655,61116.666666666664,45133.333333333336
452,2,3.0,3,17000,75.0,4700.0,550.0,2200.0,15666.666666666666
453,2,9.0,4,46000,44.0,6647.619047619048,0.0,0.0,23266.666666666668
454,2,3.0,3,41000,56.0,6473.684210526316,2622.222222222222,7866.666666666667,20500.0
455,1,9.0,4,48000,75.0,9275.0,518.1818181818181,3800.0,37100.0
456,2,3.0,4,27000,10.0,2800.0,1606.25,8566.666666666668,11200.0
457,2,9.0,4,39000,75.0,19028.571428571428,6238.461538461538,20275.0,66600.0
458,2,9.0,4,18000,111.0,33020.833333333336,2464.285714285714,6900.0,132083.33333333334
459,1,9.0,3,35000,114.0,24833.33333333333,1194.2857142857142,11800.0,99333.33333333333
460,1,9.0,5,32000,0.0,0.0,7600.0,15200.0,0.0
461,1,1.0,4,44000,24.0,2486.6666666666665,0.0,0.0,7460.0
462,2,9.0,6,17000,0.0,0.0,833.3333333333335,2500.0,0.0
463,1,3.0,3,20000,32.0,3952.941176470588,7100.0,21300.0,11200.0
464,2,3.0,4,31000,55.0,5930.434782608696,812.2222222222223,7220.0,22733.333333333332
465,1,9.0,5,20000,0.0,0.0,3283.333333333333,9850.0,0.0
466,2,3.0,4,25000,37.0,14443.75,2159.5238095238096,15116.666666666666,38516.666666666664
467,1,3.0,6,19000,1.0,19200.0,954.7619047619047,2616.6666666666665,19200.0
468,2,3.0,4,15000,88.0,1954.166666666667,11000.0,11000.0,7816.666666666667
469,1,9.0,4,23000,0.0,0.0,1394.4444444444446,4183.333333333333,0.0
470,1,3.0,6,160000,0.0,0.0,13422.889610389611,94803.33333333333,0.0
471,2,9.0,4,13000,61.0,3415.0,3800.0,15200.0,11383.333333333334
472,2,3.0,4,14000,0.0,0.0,1310.7692307692307,10020.0,0.0
473,1,3.0,5,34000,33.0,5700.0,0.0,0.0,19000.0
474,2,4.0,5,14000,44.0,8680.0,4200.0,8400.0,28933.333333333332
475,2,3.0,4,17000,87.0,6691.304347826086,1360.0,9090.0,25650.0
476,1,3.0,4,44000,5.0,13820.0,1382.5,9216.666666666666,23033.333333333332
477,1,9.0,4,15000,11.0,5350.0,763.6363636363636,2800.0,8025.0
478,2,9.0,4,17000,45.0,2459.090909090909,0.0,0.0,9016.666666666666
479,1,3.0,4,29000,49.0,21273.68421052632,328.57142857142856,4600.0,67366.66666666667
480,1,9.0,3,48000,0.0,0.0,1063.888888888889,9333.333333333334,0.0
481,2,3.0,3,17000,7.0,1616.666666666667,2925.0,2925.0,2425.0
482,2,3.0,3,41000,54.0,7777.777777777777,0.0,0.0,23333.333333333332
483,2,1.0,4,22000,0.0,0.0,445.12987012987014,1950.0,0.0
484,2,9.0,3,17000,0.0,0.0,1266.6666666666667,7233.333333333334,0.0
485,1,3.0,5,118000,29.0,49513.33333333334,3795.833333333334,91100.0,148540.0
486,1,9.0,4,15000,0.0,0.0,542.1875,5783.333333333333,0.0
487,1,1.0,3,10000,33.0,17866.666666666668,1401.052631578947,22183.333333333332,53600.0
488,2,9.0,4,36000,76.0,18187.5,953.0054644808744,8900.0,72750.0
489,1,3.0,5,158000,193.0,202984.0,3979.6645894428148,145850.0,845766.6666666666
490,1,3.0,6,39000,0.0,0.0,2700.0,9000.0,0.0
491,1,3.0,4,87000,71.0,69286.95652173914,18633.33333333333,55900.0,265600.0
492,2,1.0,3,37000,33.0,6662.5,7180.0,17950.0,17766.666666666668
493,2,9.0,3,18000,18.0,2288.8888888888887,398.88888888888886,2160.0,6866.666666666667
494,2,3.0,3,76000,97.0,133445.83333333337,7055.0,23516.666666666668,533783.3333333334
495,1,9.0,3,19000,73.0,25057.142857142862,750.0,1000.0,87700.0
496,2,9.0,4,15000,190.0,9240.0,0.0,0.0,38500.0
497,1,9.0,3,50000,67.0,14611.111111111111,2001.875,8910.0,43833.333333333336
498,2,9.0,3,32000,41.0,4968.75,1076.6666666666667,5383.333333333333,13250.0
499,2,9.0,4,17000,72.0,14715.789473684208,0.0,0.0,46600.0
500,2,3.0,4,39000,48.0,5395.238095238095,771.4285714285713,900.0,18883.333333333332
501,2,9.0,4,20000,48.0,4073.684210526316,4675.0,18700.0,12900.0
502,1,9.0,3,29000,44.0,5386.363636363636,1850.0,4933.333333333333,19750.0
503,2,9.0,3,52000,95.0,19786.36363636364,6900.0,23000.0,72550.0
504,2,3.0,3,81000,62.0,10895.238095238095,723.0769230769231,15666.666666666666,38133.333333333336
505,1,3.0,3,25000,0.0,0.0,7060.0,11766.666666666666,0.0
506,2,4.0,5,70000,0.0,0.0,15675.0,114950.0,0.0
507,1,3.0,3,29000,37.0,15800.0,0.0,0.0,39500.0
508,2,3.0,3,67000,56.0,27595.23809523809,1737.7777777777776,13033.333333333334,96583.33333333333
509,2,9.0,4,46000,26.0,7087.5,4000.0,10666.666666666666,18900.0
510,2,9.0,3,60000,0.0,0.0,1292.7115987460816,17258.333333333336,0.0
511,2,3.0,3,33000,162.0,20479.166666666668,697.7272727272727,5116.666666666667,81916.66666666667
512,1,3.0,4,72000,0.0,0.0,734.1836734693878,23983.333333333332,0.0
513,2,9.0,4,31000,67.0,25972.727272727272,1490.909090909091,8200.0,95233.33333333333
514,1,9.0,3,20000,35.0,5426.315789473684,243.33333333333331,6025.0,17183.333333333332
515,1,3.0,3,39000,35.0,3416.666666666666,6550.0,17466.666666666668,10250.0
516,1,9.0,4,13000,71.0,6747.826086956522,7500.0,15000.0,25866.666666666668
517,2,9.0,4,49000,4.0,1133.3333333333333,5233.333333333333,5233.333333333333,3400.0
518,1,9.0,5,42000,0.0,0.0,1550.0,4820.0,0.0
519,1,3.0,4,20000,55.0,8700.0,786.3636363636364,5766.666666666667,26100.0
520,2,3.0,2,23000,49.0,5060.0,0.0,0.0,16866.666666666668
521,2,3.0,4,20000,30.0,6578.571428571428,5866.666666666668,5866.666666666667,18420.0
522,2,4.0,5,167000,12.0,18766.666666666668,5141.07285190499,150550.0,37533.333333333336
523,1,3.0,4,144000,71.0,66171.42857142858,2720.967741935484,33740.0,231600.0
524,2,3.0,3,38000,33.0,5076.470588235295,2250.0,4500.0,14383.333333333334
525,1,3.0,4,32000,9.0,10533.333333333334,0.0,0.0,18960.0
526,2,3.0,4,46000,28.0,31490.90909090909,5983.333333333332,8975.0,69280.0
527,1,9.0,3,22000,23.0,4818.181818181818,1650.0,6600.0,8833.333333333334
528,1,3.0,4,476000,37.0,74133.33333333331,2275.0,10920.0,185333.33333333334
529,2,7.0,4,16000,72.0,3117.391304347826,1683.333333333333,6000.0,11950.0
530,2,9.0,4,54000,0.0,0.0,783.3333333333335,2350.0,0.0
531,1,9.0,5,83000,0.0,0.0,0.0,0.0,0.0
532,1,9.0,5,18000,0.0,0.0,1250.0,6250.0,0.0
533,1,9.0,5,39000,65.0,11978.947368421052,398.1481481481482,7166.666666666667,37933.333333333336
534,1,9.0,5,18000,0.0,0.0,812.5,2166.6666666666665,0.0
535,1,9.0,3,44000,49.0,8853.333333333334,1000.0,4866.666666666666,26560.0
536,2,3.0,3,22000,35.0,2838.888888888889,294.4444444444445,1766.6666666666667,8516.666666666666
537,1,9.0,3,13000,0.0,0.0,577.0833333333334,5540.0,0.0
538,2,3.0,4,28000,35.0,7441.176470588235,181.25,966.6666666666666,21083.333333333332
539,1,9.0,5,27000,0.0,0.0,841.6666666666665,2020.0,0.0
540,1,9.0,3,23000,16.0,3772.727272727273,500.0,666.6666666666666,8300.0
541,2,9.0,5,12000,0.0,0.0,540.0,540.0,0.0
542,2,3.0,4,24000,0.0,0.0,3675.0,9800.0,0.0
543,2,9.0,4,41000,40.0,10452.94117647059,386.84210526315786,2450.0,29616.666666666668
544,2,3.0,3,16000,0.0,0.0,12000.0,12000.0,0.0
545,1,4.0,4,141000,175.0,181562.5,4377.884615384615,149550.0,726250.0
546,2,7.0,4,30000,84.0,12936.842105263158,0.0,0.0,40966.666666666664
547,2,3.0,4,22000,83.0,5710.0,5500.0,16500.0,19033.333333333332
548,2,3.0,4,20000,24.0,8208.333333333334,2460.0,4920.0,16416.666666666668
549,2,9.0,5,17000,0.0,0.0,0.0,0.0,0.0
550,2,3.0,4,49000,105.0,55988.0,361.11111111111114,6500.0,233283.33333333334
551,2,3.0,3,42000,168.0,19460.0,484.2105263157893,4600.0,81083.33333333333
552,2,3.0,3,19000,60.0,8100.0,836.2068965517243,9700.0,22950.0
553,1,9.0,4,20000,0.0,0.0,2071.428571428572,2900.0,0.0
554,1,9.0,4,22000,18.0,8627.272727272728,5000.0,10000.0,15816.666666666666
555,2,3.0,3,37000,87.0,12100.0,0.0,0.0,46383.333333333336
556,1,3.0,6,171000,44.0,41523.52941176471,566.6666666666666,6800.0,117650.0
557,2,9.0,4,53000,36.0,15105.0,2814.285714285714,3940.0,50350.0
558,1,9.0,5,14000,0.0,0.0,2700.0,2700.0,0.0
559,1,3.0,4,68000,25.0,11235.714285714286,2156.451612903226,22283.333333333332,26216.666666666668
560,1,9.0,5,113000,34.0,15480.0,4485.9375,38383.333333333336,38700.0
561,2,9.0,4,38000,239.0,45268.0,2074.895484949833,55365.0,188616.66666666666
562,2,4.0,5,71000,26.0,26133.33333333333,3425.0,19500.0,47040.0
563,1,9.0,4,31000,187.0,9533.333333333334,1933.333333333333,6613.333333333333,38133.333333333336
564,2,9.0,3,23000,35.0,5350.0,1666.666666666667,5000.0,10700.0
565,1,9.0,5,39000,22.0,1335.7142857142858,0.0,0.0,3116.6666666666665
566,2,13.0,4,78000,146.0,27016.0,10000.0,10000.0,112566.66666666667
567,2,9.0,5,68000,28.0,31100.0,2300.0,2300.0,72566.66666666667
568,1,9.0,3,21000,0.0,0.0,0.0,0.0,0.0
569,1,9.0,3,37000,27.0,21340.0,361.7886178861788,7416.666666666667,53350.0
570,1,9.0,3,41000,0.0,0.0,4077.777777777778,7340.0,0.0
571,1,9.0,3,12000,0.0,0.0,11594.444444444443,54300.0,0.0
572,2,3.0,3,49000,20.0,49750.0,26616.66666666667,85500.0,199000.0
573,2,2.0,4,159000,113.0,17548.0,22281.66666666667,79025.0,73116.66666666667
574,1,3.0,4,114000,37.0,132542.85714285713,7390.476190476192,103466.66666666667,463900.0
575,1,3.0,3,51000,317.0,44692.0,2120.0,4240.0,186216.66666666666
576,2,3.0,3,24000,18.0,6875.0,1500.0,1500.0,13750.0
577,1,3.0,4,29000,66.0,3347.6190476190477,716.6666666666665,1720.0,11716.666666666666
578,1,3.0,3,53000,273.0,105016.0,2075.0,8300.0,437566.6666666667
579,2,3.0,3,20000,81.0,10240.90909090909,1000.0,1000.0,37550.0
580,2,3.0,4,10000,0.0,0.0,0.0,0.0,0.0
581,2,9.0,3,23000,188.0,7391.666666666668,1810.0,7240.0,29566.666666666668
582,2,3.0,4,29000,0.0,0.0,10325.0,10325.0,0.0
583,1,4.0,5,200000,148.0,109032.0,0.0,0.0,454300.0
584,1,9.0,4,182000,0.0,0.0,3047.058823529412,10360.0,0.0
585,2,3.0,3,54000,47.0,5419.047619047619,0.0,0.0,18966.666666666668
586,1,9.0,4,65000,62.0,18736.36363636364,12375.0,16500.0,68700.0
587,1,4.0,5,343000,0.0,0.0,11044.204545454544,325603.3333333333,0.0
588,2,7.0,4,46000,59.0,33204.166666666664,633.3333333333334,1900.0,132816.66666666666
589,2,3.0,3,20000,0.0,0.0,700.0,3616.6666666666665,0.0
590,1,3.0,3,25000,0.0,0.0,2966.666666666666,5933.333333333333,0.0
591,2,9.0,4,21000,26.0,7042.857142857143,10806.666666666666,36050.0,19720.0
592,1,9.0,4,18000,12.0,2800.0,0.0,0.0,4200.0
593,1,9.0,3,14000,63.0,5271.428571428572,0.0,0.0,18450.0
594,2,9.0,3,26000,51.0,5400.0,1046.6666666666667,4841.666666666666,20700.0
595,1,9.0,6,18000,0.0,0.0,625.0,1500.0,0.0
596,1,9.0,4,80000,22.0,2431.25,700.0,2566.6666666666665,6483.333333333333
597,1,9.0,4,22000,35.0,8011.764705882353,125.0,500.0,22700.0
598,1,9.0,3,22000,115.0,9100.0,1916.666666666667,6000.0,34883.333333333336
599,2,4.0,5,272000,56.0,25304.16666666667,0.0,0.0,101216.66666666667
600,2,3.0,3,35000,28.0,20041.666666666668,3404.5454545454545,12483.333333333334,48100.0
601,1,3.0,4,43000,78.0,14286.95652173913,31500.0,63000.0,54766.666666666664
602,1,3.0,4,46000,20.0,21018.18181818182,3430.769230769231,14866.666666666666,38533.333333333336
603,2,3.0,4,54000,0.0,0.0,1466.666666666667,18575.0,0.0
604,1,9.0,6,20000,24.0,10200.0,1383.333333333333,2766.6666666666665,30600.0
605,2,9.0,3,36000,52.0,13020.0,4077.777777777778,19800.0,43400.0
606,1,4.0,6,100000,0.0,0.0,15486.842105263157,143280.0,0.0
607,2,9.0,3,35000,37.0,4417.64705882353,2856.944444444445,6985.0,12516.666666666666
608,2,7.0,3,30000,71.0,7866.666666666668,2880.0,9400.0,27533.333333333332
609,2,9.0,4,53000,62.0,18276.470588235294,0.0,0.0,51783.333333333336
610,2,3.0,3,42000,0.0,0.0,500.0,500.0,0.0
611,2,9.0,3,103000,1.0,300.0,8885.29411764706,60420.0,300.0
612,2,9.0,3,21000,61.0,5770.0,1193.3333333333333,5966.666666666667,19233.333333333332
613,1,3.0,4,232000,55.0,16730.434782608696,1845.333333333333,21560.0,64133.333333333336
614,2,3.0,4,32000,68.0,9466.666666666666,1216.6666666666667,1825.0,37866.666666666664
615,1,3.0,4,34000,247.0,43624.0,6091.666666666668,35010.0,181766.66666666666
616,1,3.0,5,128000,0.0,0.0,4811.309523809524,58166.666666666664,0.0
617,1,3.0,4,37000,0.0,0.0,0.0,0.0,0.0
618,2,3.0,3,13000,9.0,1416.666666666667,0.0,0.0,4250.0
619,1,9.0,4,25000,0.0,0.0,5462.5,20550.0,0.0
620,2,9.0,4,20000,26.0,6250.0,0.0,0.0,12500.0
621,1,3.0,3,20000,0.0,0.0,337.8787878787879,3716.6666666666665,0.0
622,1,9.0,4,28000,58.0,20513.043478260868,1908.333333333333,11450.0,78633.33333333333
623,1,3.0,6,389000,33.0,101864.70588235294,35862.5,93766.66666666667,288616.6666666667
624,1,3.0,3,21000,20.0,2157.1428571428573,1211.5384615384614,5250.0,5033.333333333333
625,1,3.0,5,449000,129.0,156740.9090909091,12423.626373626374,68550.0,574716.6666666666
626,2,4.0,4,27000,78.0,8624.0,0.0,0.0,35933.333333333336
627,1,3.0,4,15000,7.0,8950.0,4866.666666666667,7300.0,13425.0
628,2,3.0,5,29000,217.0,80808.0,0.0,0.0,336700.0
629,1,9.0,5,17000,0.0,0.0,238.88888888888889,1075.0,0.0
630,1,9.0,4,85000,164.0,40792.0,2131.5789473684213,10125.0,169966.66666666666
631,1,3.0,4,30000,90.0,25342.10526315789,1586.2745098039218,30653.333333333336,80250.0
632,1,3.0,3,29000,33.0,566.6666666666666,736.6666666666665,3683.3333333333335,1700.0
633,1,9.0,4,29000,0.0,0.0,3975.0,3975.0,0.0
634,2,9.0,3,40000,0.0,0.0,1675.0,8860.0,0.0
635,1,6.0,3,170000,0.0,0.0,790.0,2633.3333333333335,0.0
636,1,9.0,3,43000,0.0,0.0,293.75,1175.0,0.0
637,2,3.0,4,19000,43.0,1936.842105263158,250.0,1000.0,6133.333333333333
638,1,13.0,4,68000,129.0,13316.0,4139.177489177489,25816.666666666668,55483.333333333336
639,1,3.0,5,34000,0.0,0.0,555.4347826086956,4266.666666666666,0.0
640,1,9.0,4,19000,52.0,2705.0,1300.0,2600.0,9016.666666666666
641,1,3.0,3,16000,4.0,900.0,9000.0,9000.0,1200.0
642,2,3.0,3,19000,44.0,8737.5,4025.0,5366.666666666667,23300.0
643,1,3.0,4,16000,0.0,0.0,1125.0,2250.0,0.0
644,2,3.0,2,38000,135.0,5486.95652173913,0.0,0.0,21033.333333333332
645,1,9.0,4,19000,0.0,0.0,2062.5,4125.0,0.0
646,2,2.0,3,23000,25.0,12720.0,3305.555555555556,11900.0,31800.0
647,2,9.0,4,19000,47.0,2837.5,1640.0,1640.0,9080.0
648,2,9.0,4,21000,50.0,4776.190476190476,0.0,0.0,16716.666666666668
649,2,3.0,3,16000,0.0,0.0,7500.0,15000.0,0.0
650,1,9.0,4,37000,0.0,0.0,1716.666666666667,5816.666666666666,0.0
651,2,3.0,4,82000,57.0,25715.0,1352.7027027027027,16683.333333333332,85716.66666666667
652,1,9.0,4,79000,32.0,5440.0,1897.619047619048,11283.333333333332,13600.0
653,1,3.0,4,10000,135.0,9584.210526315792,5644.444444444444,49600.0,30350.0
654,1,9.0,4,23000,0.0,0.0,0.0,0.0,0.0
655,2,3.0,4,44000,58.0,49310.52631578947,0.0,0.0,156150.0
656,2,3.0,3,48000,76.0,14990.47619047619,1187.5,6333.333333333333,52466.666666666664
657,1,3.0,3,53000,47.0,9947.368421052632,750.0,6750.0,31500.0
658,1,9.0,3,19000,92.0,3956.0,0.0,0.0,16483.333333333332
659,2,4.0,4,65000,165.0,43644.0,1045.8333333333335,5350.0,181850.0
660,2,3.0,3,39000,53.0,21100.0,828.75,11050.0,59783.333333333336
661,2,9.0,4,35000,53.0,10571.42857142857,2958.333333333333,11833.333333333334,37000.0
662,1,9.0,4,48000,0.0,0.0,15100.0,15100.0,0.0
663,1,7.0,5,50000,49.0,38345.454545454544,13647.777777777776,201030.0,140600.0
664,2,9.0,4,28000,47.0,20288.88888888889,400.0,800.0,60866.666666666664
665,2,3.0,3,24000,33.0,9530.0,2047.8260869565215,7850.0,31766.666666666668
666,1,9.0,3,68000,21.0,34566.666666666664,1504.3478260869565,11533.333333333334,62220.0
667,2,3.0,4,37000,66.0,6421.739130434783,0.0,0.0,24616.666666666668
668,1,3.0,4,11000,9.0,17650.0,0.0,0.0,35300.0
