id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean,overall
322,1,3.0,4,30000,2.0,23300.0,494300.0,95633.33333333334,11650.0,517600.0
323,2,3.0,4,17000,82.0,163300.0,36600.0,6100.0,27216.66666666667,199900.0
324,1,9.0,4,21000,368.0,814100.0,16000.0,6666.666666666666,135683.33333333337,830100.0
325,1,9.0,3,17000,62.0,94100.0,400.0,400.0,15683.333333333336,94500.0
326,2,3.0,3,38000,58.0,119600.0,5000.0,5000.0,19933.33333333333,124600.0
327,1,9.0,3,38000,15.0,10500.0,71800.0,11966.666666666664,1750.0,82300.0
328,2,3.0,6,68000,59.0,461000.0,56200.0,11240.0,76833.33333333331,517200.0
329,2,3.0,5,50000,0.0,0.0,465100.0,465100.0,0.0,465100.0
330,2,7.0,3,23000,11.0,63600.0,5100.0,1020.0,15900.0,68700.0
331,1,3.0,4,48000,55.0,104000.0,77300.0,12883.333333333336,17333.333333333332,181300.0
332,2,9.0,4,33000,65.0,341700.0,131500.0,21916.666666666668,56950.0,473200.0
333,1,3.0,3,30000,48.0,84800.0,26900.0,4483.333333333333,14133.333333333336,111700.0
334,1,9.0,3,40000,14.0,142200.0,63900.0,10650.0,47400.0,206100.0
335,2,9.0,3,20000,45.0,124900.0,20100.0,10050.0,20816.666666666668,145000.0
336,1,7.0,4,29000,415.0,6906300.0,178700.0,90200.0,1151050.0,7085000.0
337,2,4.0,3,12000,222.0,4838800.0,4100.0,4100.0,806466.6666666665,4842900.0
338,1,4.0,6,244000,0.0,0.0,476000.0,79333.33333333331,0.0,476000.0
339,2,4.0,5,49000,0.0,0.0,22100.0,7366.666666666668,0.0,22100.0
340,1,3.0,5,44000,85.0,461200.0,61100.0,12220.0,76866.66666666669,522300.0
341,1,9.0,4,35000,0.0,0.0,6000.0,1500.0,0.0,6000.0
342,2,9.0,3,24000,62.0,103300.0,20500.0,6833.333333333332,17216.666666666668,123800.0
343,2,9.0,3,18000,77.0,85800.0,7700.0,1925.0,21450.0,93500.0
344,2,3.0,5,93000,40.0,102500.0,32800.0,10933.333333333334,25625.0,135300.0
345,2,3.0,3,28000,29.0,35300.0,0.0,0.0,7060.0,35300.0
346,2,3.0,6,38000,23.0,193700.0,107900.0,17983.333333333332,32283.33333333333,301600.0
347,2,9.0,5,107000,59.0,784800.0,264000.0,64058.33333333334,130800.0,1048800.0
348,1,4.0,6,91000,0.0,0.0,1014000.0,242958.33333333328,0.0,1014000.0
349,1,9.0,4,26000,79.0,126700.0,3300.0,1100.0,25340.0,130000.0
350,1,4.0,4,47000,370.0,9348400.0,31100.0,21650.0,1558066.666666667,9379500.0
351,1,9.0,4,19000,166.0,602400.0,18200.0,8200.0,100400.0,620600.0
352,1,9.0,3,33000,18.0,34500.0,34200.0,11400.0,5750.0,68700.0
353,2,9.0,3,51000,26.0,180200.0,0.0,0.0,36040.0,180200.0
354,2,9.0,4,25000,180.0,1057100.0,0.0,0.0,176183.33333333337,1057100.0
355,1,9.0,4,234000,0.0,0.0,234100.0,78033.33333333331,0.0,234100.0
356,1,3.0,4,112000,125.0,521300.0,158800.0,28983.33333333333,86883.33333333331,680100.0
357,2,3.0,3,24000,55.0,177800.0,20200.0,3533.333333333333,29633.33333333333,198000.0
358,1,3.0,4,21000,46.0,203600.0,58700.0,9783.333333333334,33933.333333333336,262300.0
359,2,3.0,3,163000,68.0,273100.0,98900.0,16483.333333333332,45516.66666666666,372000.0
360,2,1.0,3,23000,38.0,102200.0,12400.0,2066.6666666666665,17033.333333333332,114600.0
361,2,9.0,3,46000,8.0,19800.0,85400.0,17080.0,9900.0,105200.0
362,2,3.0,4,22000,53.0,270600.0,32400.0,32400.0,45100.0,303000.0
363,2,3.0,4,101000,105.0,531600.0,0.0,0.0,88600.0,531600.0
364,1,3.0,4,38000,0.0,0.0,73400.0,12600.0,0.0,73400.0
365,2,3.0,3,27000,45.0,233100.0,11200.0,3733.333333333334,38850.0,244300.0
366,1,3.0,3,34000,66.0,406800.0,40000.0,40000.0,67800.0,446800.0
367,2,3.0,3,58000,43.0,165200.0,51200.0,12800.0,55066.66666666666,216400.0
368,2,9.0,3,32000,117.0,104000.0,13000.0,4333.333333333333,17333.333333333332,117000.0
369,1,9.0,4,32000,211.0,587100.0,30900.0,10975.0,97850.0,618000.0
370,1,3.0,4,26000,39.0,98100.0,19700.0,3283.333333333333,16350.0,117800.0
371,1,3.0,6,140000,18.0,705000.0,32000.0,10666.666666666666,117500.0,737000.0
372,2,9.0,3,19000,68.0,186000.0,19700.0,4925.0,31000.0,205700.0
373,2,3.0,3,26000,69.0,98300.0,19300.0,3860.0,16383.333333333336,117600.0
374,1,9.0,3,22000,0.0,0.0,4500.0,1500.0,0.0,4500.0
375,1,9.0,6,49000,6.0,28900.0,47500.0,8730.0,9633.333333333334,76400.0
376,2,3.0,4,52000,88.0,414500.0,0.0,0.0,69083.33333333331,414500.0
377,2,3.0,3,39000,366.0,277700.0,12000.0,6000.0,46283.33333333334,289700.0
378,1,3.0,4,19000,0.0,0.0,17000.0,6075.0,0.0,17000.0
379,2,3.0,4,48000,0.0,0.0,157300.0,26216.66666666667,0.0,157300.0
380,2,9.0,4,69000,0.0,0.0,48200.0,9640.0,0.0,48200.0
381,2,3.0,3,39000,83.0,223600.0,0.0,0.0,37266.66666666666,223600.0
382,2,9.0,4,30000,129.0,468600.0,28000.0,5600.0,78100.0,496600.0
383,1,4.0,5,36000,0.0,0.0,400.0,400.0,0.0,400.0
384,1,3.0,4,58000,32.0,205300.0,0.0,0.0,34216.666666666664,205300.0
385,2,9.0,4,28000,65.0,113400.0,184000.0,73666.66666666666,18900.0,297400.0
386,2,3.0,4,32000,306.0,1653000.0,118600.0,22900.0,275500.0,1771600.0
387,2,9.0,3,46000,112.0,857300.0,3700.0,1233.3333333333333,142883.33333333337,861000.0
388,1,9.0,3,36000,55.0,468300.0,40700.0,6783.333333333332,78050.0,509000.0
389,2,3.0,3,35000,199.0,366700.0,27600.0,9200.0,61116.66666666666,394300.0
390,2,3.0,5,33000,27.0,69300.0,1400.0,1400.0,11550.0,70700.0
391,1,1.0,5,30000,2.0,68500.0,200000.0,200000.0,68500.0,268500.0
392,1,3.0,4,62000,37.0,74900.0,26400.0,6600.0,12483.333333333336,101300.0
393,1,3.0,3,29000,30.0,71100.0,0.0,0.0,11850.0,71100.0
394,2,9.0,4,22000,0.0,0.0,0.0,0.0,0.0,0.0
395,1,3.0,3,26000,67.0,115800.0,41600.0,7903.333333333334,28950.0,157400.0
396,2,9.0,4,16000,0.0,0.0,7000.0,3500.0,0.0,7000.0
397,2,3.0,3,68000,116.0,1450200.0,34200.0,5700.0,241700.0,1484400.0
398,1,3.0,3,16000,0.0,0.0,7500.0,1500.0,0.0,7500.0
399,2,3.0,5,34000,73.0,230800.0,40000.0,8000.0,38466.66666666666,270800.0
400,1,3.0,5,163000,0.0,0.0,264400.0,44066.66666666667,0.0,264400.0
401,1,9.0,4,29000,38.0,60600.0,2100.0,2100.0,10100.0,62700.0
402,1,3.0,4,20000,34.0,213500.0,156400.0,26920.0,35583.333333333336,369900.0
403,1,3.0,2,71000,50.0,77600.0,88500.0,29500.0,12933.333333333336,166100.0
404,1,9.0,4,63000,74.0,397000.0,77900.0,12983.333333333336,66166.66666666669,474900.0
405,2,3.0,4,95000,3.0,7600.0,53100.0,10083.333333333334,7600.0,60700.0
406,1,3.0,3,12000,0.0,0.0,0.0,0.0,0.0,0.0
407,1,9.0,4,40000,21.0,47800.0,0.0,0.0,7966.666666666668,47800.0
408,2,3.0,4,46000,114.0,374200.0,109900.0,18316.666666666668,62366.66666666666,484100.0
409,2,9.0,3,20000,62.0,267300.0,53100.0,8850.0,44550.0,320400.0
410,2,3.0,3,10000,0.0,0.0,9000.0,9000.0,0.0,9000.0
411,1,9.0,5,34000,0.0,0.0,5900.0,2950.0,0.0,5900.0
412,2,9.0,3,30000,28.0,64700.0,42400.0,7433.333333333332,10783.333333333334,107100.0
413,1,3.0,4,27000,33.0,51900.0,13600.0,4533.333333333333,8650.0,65500.0
414,2,3.0,5,67000,56.0,693600.0,0.0,0.0,115600.0,693600.0
415,1,9.0,3,42000,0.0,0.0,30700.0,5116.666666666667,0.0,30700.0
416,1,9.0,4,16000,0.0,0.0,0.0,0.0,0.0,0.0
417,1,3.0,3,29000,86.0,1187500.0,33300.0,7500.0,197916.66666666663,1220800.0
418,1,9.0,4,202000,39.0,376600.0,45000.0,11250.0,62766.66666666666,421600.0
419,1,3.0,4,55000,47.0,443700.0,69000.0,34500.0,73950.0,512700.0
420,1,3.0,5,90000,6.0,78500.0,0.0,0.0,78500.0,78500.0
421,1,13.0,4,35000,118.0,385300.0,44000.0,11440.0,64216.66666666666,429300.0
422,1,9.0,3,37000,0.0,0.0,38700.0,7740.0,0.0,38700.0
423,1,9.0,3,26000,0.0,0.0,58500.0,14625.0,0.0,58500.0
424,2,3.0,4,23000,47.0,122100.0,21100.0,4793.333333333333,20350.0,143200.0
425,2,9.0,4,18000,400.0,206800.0,39000.0,16333.333333333336,34466.666666666664,245800.0
426,2,3.0,5,92000,0.0,0.0,0.0,0.0,0.0,0.0
427,2,9.0,3,20000,283.0,308000.0,48700.0,21016.666666666668,51333.33333333334,356700.0
428,1,3.0,3,48000,19.0,137000.0,39500.0,7900.0,34250.0,176500.0
429,2,9.0,3,21000,63.0,227900.0,0.0,0.0,37983.333333333336,227900.0
430,1,9.0,4,54000,3.0,12900.0,64600.0,16150.0,12900.0,77500.0
431,2,4.0,3,46000,97.0,531400.0,354600.0,70920.0,88566.66666666669,886000.0
432,2,3.0,2,17000,132.0,435200.0,23600.0,5560.0,72533.33333333331,458800.0
433,1,3.0,2,19000,125.0,168700.0,45900.0,45900.0,28116.66666666667,214600.0
434,2,9.0,4,33000,110.0,709400.0,8200.0,8200.0,118233.33333333331,717600.0
435,2,9.0,4,17000,347.0,1724300.0,0.0,0.0,287383.33333333326,1724300.0
436,2,3.0,4,16000,0.0,0.0,10000.0,10000.0,0.0,10000.0
437,2,9.0,4,48000,120.0,512300.0,93400.0,15566.666666666664,85383.33333333331,605700.0
438,2,13.0,5,25000,47.0,222100.0,57700.0,13283.333333333336,37016.66666666666,279800.0
439,1,9.0,4,46000,31.0,119200.0,24000.0,12000.0,23840.0,143200.0
440,2,3.0,3,21000,90.0,104100.0,0.0,0.0,17350.0,104100.0
441,1,3.0,6,25000,0.0,0.0,10000.0,2500.0,0.0,10000.0
442,2,3.0,3,30000,135.0,303300.0,21000.0,21000.0,50550.0,324300.0
443,1,13.0,5,114000,84.0,467800.0,0.0,0.0,77966.66666666669,467800.0
444,1,3.0,4,17000,0.0,0.0,0.0,0.0,0.0,0.0
445,1,9.0,3,21000,91.0,167800.0,35000.0,17500.0,27966.66666666667,202800.0
446,1,3.0,4,27000,22.0,60200.0,25400.0,5566.666666666666,10033.333333333334,85600.0
447,2,3.0,4,40000,46.0,154600.0,29900.0,6450.0,25766.66666666667,184500.0
448,2,3.0,3,24000,109.0,236800.0,102700.0,25670.0,39466.66666666666,339500.0
449,2,3.0,3,30000,18.0,43700.0,0.0,0.0,8740.0,43700.0
450,2,9.0,4,34000,151.0,483500.0,131600.0,26320.0,80583.33333333331,615100.0
451,2,3.0,3,101000,81.0,270800.0,366700.0,61116.66666666666,45133.33333333334,637500.0
452,2,3.0,3,17000,75.0,94000.0,4400.0,2200.0,15666.666666666664,98400.0
453,2,9.0,4,46000,44.0,139600.0,0.0,0.0,23266.66666666667,139600.0
454,2,3.0,3,41000,56.0,123000.0,23600.0,7866.666666666668,20500.0,146600.0
455,1,9.0,4,48000,75.0,222600.0,22800.0,3800.0,37100.0,245400.0
456,2,3.0,4,27000,10.0,11200.0,25700.0,8566.666666666668,11200.0,36900.0
457,2,9.0,4,39000,75.0,399600.0,81100.0,20275.0,66600.0,480700.0
458,2,9.0,4,18000,111.0,792500.0,34500.0,6900.0,132083.33333333337,827000.0
459,1,9.0,3,35000,114.0,596000.0,70800.0,11800.0,99333.33333333331,666800.0
460,1,9.0,5,32000,0.0,0.0,30400.0,15200.0,0.0,30400.0
461,1,1.0,4,44000,24.0,37300.0,0.0,0.0,7460.0,37300.0
462,2,9.0,6,17000,0.0,0.0,5000.0,2500.0,0.0,5000.0
463,1,3.0,3,20000,32.0,67200.0,21300.0,21300.0,11200.0,88500.0
464,2,3.0,4,31000,55.0,136400.0,36100.0,7220.0,22733.33333333333,172500.0
465,1,9.0,5,20000,0.0,0.0,16100.0,9850.0,0.0,16100.0
466,2,3.0,4,25000,37.0,231100.0,90700.0,15116.666666666664,38516.66666666666,321800.0
467,1,3.0,6,19000,1.0,19200.0,9500.0,2616.6666666666665,19200.0,28700.0
468,2,3.0,4,15000,88.0,46900.0,11000.0,11000.0,7816.666666666668,57900.0
469,1,9.0,4,23000,0.0,0.0,25100.0,4183.333333333333,0.0,25100.0
470,1,3.0,6,160000,0.0,0.0,479600.0,94803.33333333331,0.0,479600.0
471,2,9.0,4,13000,61.0,68300.0,15200.0,15200.0,11383.333333333336,83500.0
472,2,3.0,4,14000,0.0,0.0,50100.0,10020.0,0.0,50100.0
473,1,3.0,5,34000,33.0,57000.0,0.0,0.0,19000.0,57000.0
474,2,4.0,5,14000,44.0,173600.0,8400.0,8400.0,28933.33333333333,182000.0
475,2,3.0,4,17000,87.0,153900.0,53800.0,9090.0,25650.0,207700.0
476,1,3.0,4,44000,5.0,69100.0,55300.0,9216.666666666666,23033.33333333333,124400.0
477,1,9.0,4,15000,11.0,32100.0,16800.0,2800.0,8025.0,48900.0
478,2,9.0,4,17000,45.0,54100.0,0.0,0.0,9016.666666666666,54100.0
479,1,3.0,4,29000,49.0,404200.0,27600.0,4600.0,67366.66666666669,431800.0
480,1,9.0,3,48000,0.0,0.0,35400.0,9333.333333333334,0.0,35400.0
481,2,3.0,3,17000,7.0,9700.0,11700.0,2925.0,2425.0,21400.0
482,2,3.0,3,41000,54.0,140000.0,0.0,0.0,23333.33333333333,140000.0
483,2,1.0,4,22000,0.0,0.0,11700.0,1950.0,0.0,11700.0
484,2,9.0,3,17000,0.0,0.0,25600.0,7233.333333333334,0.0,25600.0
485,1,3.0,5,118000,29.0,742700.0,182200.0,91100.0,148540.0,924900.0
486,1,9.0,4,15000,0.0,0.0,34700.0,5783.333333333332,0.0,34700.0
487,1,1.0,3,10000,33.0,268000.0,133100.0,22183.33333333333,53600.0,401100.0
488,2,9.0,4,36000,76.0,436500.0,42400.0,8900.0,72750.0,478900.0
489,1,3.0,5,158000,193.0,5074600.0,875100.0,145850.0,845766.6666666665,5949700.0
490,1,3.0,6,39000,0.0,0.0,27000.0,9000.0,0.0,27000.0
491,1,3.0,4,87000,71.0,1593600.0,55900.0,55900.0,265600.0,1649500.0
492,2,1.0,3,37000,33.0,106600.0,35900.0,17950.0,17766.666666666668,142500.0
493,2,9.0,3,18000,18.0,20600.0,8700.0,2160.0,6866.666666666668,29300.0
494,2,3.0,3,76000,97.0,3202700.0,141100.0,23516.66666666667,533783.3333333335,3343800.0
495,1,9.0,3,19000,73.0,526200.0,3000.0,1000.0,87700.0,529200.0
496,2,9.0,4,15000,190.0,231000.0,0.0,0.0,38500.0,231000.0
497,1,9.0,3,50000,67.0,263000.0,52400.0,8910.0,43833.333333333336,315400.0
498,2,9.0,3,32000,41.0,79500.0,32300.0,5383.333333333333,13250.0,111800.0
499,2,9.0,4,17000,72.0,279600.0,0.0,0.0,46600.0,279600.0
500,2,3.0,4,39000,48.0,113300.0,5400.0,900.0,18883.33333333333,118700.0
501,2,9.0,4,20000,48.0,77400.0,18700.0,18700.0,12900.0,96100.0
502,1,9.0,3,29000,44.0,118500.0,14800.0,4933.333333333333,19750.0,133300.0
503,2,9.0,3,52000,95.0,435300.0,69000.0,23000.0,72550.0,504300.0
504,2,3.0,3,81000,62.0,228800.0,94000.0,15666.666666666664,38133.333333333336,322800.0
505,1,3.0,3,25000,0.0,0.0,35300.0,11766.666666666664,0.0,35300.0
506,2,4.0,5,70000,0.0,0.0,689700.0,114950.0,0.0,689700.0
507,1,3.0,3,29000,37.0,237000.0,0.0,0.0,39500.0,237000.0
508,2,3.0,3,67000,56.0,579500.0,78200.0,13033.333333333336,96583.33333333331,657700.0
509,2,9.0,4,46000,26.0,113400.0,32000.0,10666.666666666666,18900.0,145400.0
510,2,9.0,3,60000,0.0,0.0,97400.0,17258.333333333336,0.0,97400.0
511,2,3.0,3,33000,162.0,491500.0,30700.0,5116.666666666667,81916.66666666669,522200.0
512,1,3.0,4,72000,0.0,0.0,143900.0,23983.33333333333,0.0,143900.0
513,2,9.0,4,31000,67.0,571400.0,49200.0,8200.0,95233.33333333331,620600.0
514,1,9.0,3,20000,35.0,103100.0,20200.0,6025.0,17183.333333333332,123300.0
515,1,3.0,3,39000,35.0,61500.0,52400.0,17466.666666666668,10250.0,113900.0
516,1,9.0,4,13000,71.0,155200.0,30000.0,15000.0,25866.66666666667,185200.0
517,2,9.0,4,49000,4.0,3400.0,15700.0,5233.333333333333,3400.0,19100.0
518,1,9.0,5,42000,0.0,0.0,20600.0,4820.0,0.0,20600.0
519,1,3.0,4,20000,55.0,156600.0,34600.0,5766.666666666668,26100.0,191200.0
520,2,3.0,2,23000,49.0,101200.0,0.0,0.0,16866.666666666668,101200.0
521,2,3.0,4,20000,30.0,92100.0,17600.0,5866.666666666668,18420.0,109700.0
522,2,4.0,5,167000,12.0,112600.0,903300.0,150550.0,37533.333333333336,1015900.0
523,1,3.0,4,144000,71.0,1389600.0,168700.0,33740.0,231600.0,1558300.0
524,2,3.0,3,38000,33.0,86300.0,18000.0,4500.0,14383.333333333336,104300.0
525,1,3.0,4,32000,9.0,94800.0,0.0,0.0,18960.0,94800.0
526,2,3.0,4,46000,28.0,346400.0,35900.0,8975.0,69280.0,382300.0
527,1,9.0,3,22000,23.0,53000.0,39600.0,6600.0,8833.333333333334,92600.0
528,1,3.0,4,476000,37.0,1112000.0,54600.0,10920.0,185333.3333333333,1166600.0
529,2,7.0,4,16000,72.0,71700.0,24000.0,6000.0,11950.0,95700.0
530,2,9.0,4,54000,0.0,0.0,4700.0,2350.0,0.0,4700.0
531,1,9.0,5,83000,0.0,0.0,0.0,0.0,0.0,0.0
532,1,9.0,5,18000,0.0,0.0,12500.0,6250.0,0.0,12500.0
533,1,9.0,5,39000,65.0,227600.0,21500.0,7166.666666666668,37933.333333333336,249100.0
534,1,9.0,5,18000,0.0,0.0,6500.0,2166.6666666666665,0.0,6500.0
535,1,9.0,3,44000,49.0,132800.0,22200.0,4866.666666666666,26560.0,155000.0
536,2,3.0,3,22000,35.0,51100.0,5300.0,1766.666666666667,8516.666666666666,56400.0
537,1,9.0,3,13000,0.0,0.0,27700.0,5540.0,0.0,27700.0
538,2,3.0,4,28000,35.0,126500.0,2900.0,966.6666666666665,21083.33333333333,129400.0
539,1,9.0,5,27000,0.0,0.0,10100.0,2020.0,0.0,10100.0
540,1,9.0,3,23000,16.0,41500.0,2000.0,666.6666666666666,8300.0,43500.0
541,2,9.0,5,12000,0.0,0.0,2700.0,540.0,0.0,2700.0
542,2,3.0,4,24000,0.0,0.0,58800.0,9800.0,0.0,58800.0
543,2,9.0,4,41000,40.0,177700.0,14700.0,2450.0,29616.66666666667,192400.0
544,2,3.0,3,16000,0.0,0.0,12000.0,12000.0,0.0,12000.0
545,1,4.0,4,141000,175.0,4357500.0,344800.0,149550.0,726250.0,4702300.0
546,2,7.0,4,30000,84.0,245800.0,0.0,0.0,40966.66666666666,245800.0
547,2,3.0,4,22000,83.0,114200.0,16500.0,16500.0,19033.33333333333,130700.0
548,2,3.0,4,20000,24.0,98500.0,24600.0,4920.0,16416.666666666668,123100.0
549,2,9.0,5,17000,0.0,0.0,0.0,0.0,0.0,0.0
550,2,3.0,4,49000,105.0,1399700.0,39000.0,6500.0,233283.33333333328,1438700.0
551,2,3.0,3,42000,168.0,486500.0,27600.0,4600.0,81083.33333333331,514100.0
552,2,3.0,3,19000,60.0,137700.0,48500.0,9700.0,22950.0,186200.0
553,1,9.0,4,20000,0.0,0.0,14500.0,2900.0,0.0,14500.0
554,1,9.0,4,22000,18.0,94900.0,10000.0,10000.0,15816.666666666664,104900.0
555,2,3.0,3,37000,87.0,278300.0,0.0,0.0,46383.33333333334,278300.0
556,1,3.0,6,171000,44.0,705900.0,6800.0,6800.0,117650.0,712700.0
557,2,9.0,4,53000,36.0,302100.0,19700.0,3940.0,50350.0,321800.0
558,1,9.0,5,14000,0.0,0.0,2700.0,2700.0,0.0,2700.0
559,1,3.0,4,68000,25.0,157300.0,133700.0,22283.33333333333,26216.66666666667,291000.0
560,1,9.0,5,113000,34.0,232200.0,88300.0,38383.333333333336,38700.0,320500.0
561,2,9.0,4,38000,239.0,1131700.0,265000.0,55365.0,188616.66666666663,1396700.0
562,2,4.0,5,71000,26.0,235200.0,51100.0,19500.0,47040.0,286300.0
563,1,9.0,4,31000,187.0,228800.0,29600.0,6613.333333333332,38133.333333333336,258400.0
564,2,9.0,3,23000,35.0,64200.0,5000.0,5000.0,10700.0,69200.0
565,1,9.0,5,39000,22.0,18700.0,0.0,0.0,3116.666666666666,18700.0
566,2,13.0,4,78000,146.0,675400.0,10000.0,10000.0,112566.66666666669,685400.0
567,2,9.0,5,68000,28.0,435400.0,2300.0,2300.0,72566.66666666669,437700.0
568,1,9.0,3,21000,0.0,0.0,0.0,0.0,0.0,0.0
569,1,9.0,3,37000,27.0,320100.0,44500.0,7416.666666666668,53350.0,364600.0
570,1,9.0,3,41000,0.0,0.0,36700.0,7340.0,0.0,36700.0
571,1,9.0,3,12000,0.0,0.0,210600.0,54300.0,0.0,210600.0
572,2,3.0,3,49000,20.0,199000.0,85500.0,85500.0,199000.0,284500.0
573,2,2.0,4,159000,113.0,438700.0,124700.0,79025.0,73116.66666666669,563400.0
574,1,3.0,4,114000,37.0,1855600.0,620800.0,103466.66666666669,463900.0,2476400.0
575,1,3.0,3,51000,317.0,1117300.0,21200.0,4240.0,186216.66666666663,1138500.0
576,2,3.0,3,24000,18.0,82500.0,1500.0,1500.0,13750.0,84000.0
577,1,3.0,4,29000,66.0,70300.0,8600.0,1720.0,11716.666666666664,78900.0
578,1,3.0,3,53000,273.0,2625400.0,49800.0,8300.0,437566.66666666674,2675200.0
579,2,3.0,3,20000,81.0,225300.0,5000.0,1000.0,37550.0,230300.0
580,2,3.0,4,10000,0.0,0.0,0.0,0.0,0.0,0.0
581,2,9.0,3,23000,188.0,177400.0,36200.0,7240.0,29566.66666666667,213600.0
582,2,3.0,4,29000,0.0,0.0,41300.0,10325.0,0.0,41300.0
583,1,4.0,5,200000,148.0,2725800.0,0.0,0.0,454300.0,2725800.0
584,1,9.0,4,182000,0.0,0.0,51800.0,10360.0,0.0,51800.0
585,2,3.0,3,54000,47.0,113800.0,0.0,0.0,18966.666666666668,113800.0
586,1,9.0,4,65000,62.0,412200.0,49500.0,16500.0,68700.0,461700.0
587,1,4.0,5,343000,0.0,0.0,1924600.0,325603.33333333326,0.0,1924600.0
588,2,7.0,4,46000,59.0,796900.0,9500.0,1900.0,132816.66666666663,806400.0
589,2,3.0,3,20000,0.0,0.0,21700.0,3616.666666666666,0.0,21700.0
590,1,3.0,3,25000,0.0,0.0,17800.0,5933.333333333332,0.0,17800.0
591,2,9.0,4,21000,26.0,98600.0,42100.0,36050.0,19720.0,140700.0
592,1,9.0,4,18000,12.0,25200.0,0.0,0.0,4200.0,25200.0
593,1,9.0,3,14000,63.0,110700.0,0.0,0.0,18450.0,110700.0
594,2,9.0,3,26000,51.0,124200.0,15700.0,4841.666666666666,20700.0,139900.0
595,1,9.0,6,18000,0.0,0.0,7500.0,1500.0,0.0,7500.0
596,1,9.0,4,80000,22.0,38900.0,15400.0,2566.6666666666665,6483.333333333332,54300.0
597,1,9.0,4,22000,35.0,136200.0,2500.0,500.0,22700.0,138700.0
598,1,9.0,3,22000,115.0,209300.0,23000.0,6000.0,34883.333333333336,232300.0
599,2,4.0,5,272000,56.0,607300.0,0.0,0.0,101216.66666666669,607300.0
600,2,3.0,3,35000,28.0,240500.0,74900.0,12483.333333333336,48100.0,315400.0
601,1,3.0,4,43000,78.0,328600.0,63000.0,63000.0,54766.66666666666,391600.0
602,1,3.0,4,46000,20.0,231200.0,89200.0,14866.666666666664,38533.333333333336,320400.0
603,2,3.0,4,54000,0.0,0.0,29300.0,18575.0,0.0,29300.0
604,1,9.0,6,20000,24.0,91800.0,8300.0,2766.666666666666,30600.0,100100.0
605,2,9.0,3,36000,52.0,260400.0,33800.0,19800.0,43400.0,294200.0
606,1,4.0,6,100000,0.0,0.0,588500.0,143280.0,0.0,588500.0
607,2,9.0,3,35000,37.0,75100.0,30800.0,6985.0,12516.666666666664,105900.0
608,2,7.0,3,30000,71.0,165200.0,20700.0,9400.0,27533.33333333333,185900.0
609,2,9.0,4,53000,62.0,310700.0,0.0,0.0,51783.33333333334,310700.0
610,2,3.0,3,42000,0.0,0.0,1000.0,500.0,0.0,1000.0
611,2,9.0,3,103000,1.0,300.0,302100.0,60420.0,300.0,302400.0
612,2,9.0,3,21000,61.0,115400.0,35800.0,5966.666666666668,19233.33333333333,151200.0
613,1,3.0,4,232000,55.0,384800.0,107800.0,21560.0,64133.33333333334,492600.0
614,2,3.0,4,32000,68.0,227200.0,7300.0,1825.0,37866.66666666666,234500.0
615,1,3.0,4,34000,247.0,1090600.0,130800.0,35010.0,181766.66666666663,1221400.0
616,1,3.0,5,128000,0.0,0.0,152800.0,58166.66666666666,0.0,152800.0
617,1,3.0,4,37000,0.0,0.0,0.0,0.0,0.0,0.0
618,2,3.0,3,13000,9.0,8500.0,0.0,0.0,4250.0,8500.0
619,1,9.0,4,25000,0.0,0.0,48300.0,20550.0,0.0,48300.0
620,2,9.0,4,20000,26.0,75000.0,0.0,0.0,12500.0,75000.0
621,1,3.0,3,20000,0.0,0.0,22300.0,3716.666666666666,0.0,22300.0
622,1,9.0,4,28000,58.0,471800.0,45800.0,11450.0,78633.33333333331,517600.0
623,1,3.0,6,389000,33.0,1731700.0,270100.0,93766.66666666669,288616.66666666674,2001800.0
624,1,3.0,3,21000,20.0,30200.0,31500.0,5250.0,5033.333333333333,61700.0
625,1,3.0,5,449000,129.0,3448300.0,411300.0,68550.0,574716.6666666665,3859600.0
626,2,4.0,4,27000,78.0,215600.0,0.0,0.0,35933.333333333336,215600.0
627,1,3.0,4,15000,7.0,53700.0,29200.0,7300.0,13425.0,82900.0
628,2,3.0,5,29000,217.0,2020200.0,0.0,0.0,336700.0,2020200.0
629,1,9.0,5,17000,0.0,0.0,4300.0,1075.0,0.0,4300.0
630,1,9.0,4,85000,164.0,1019800.0,40500.0,10125.0,169966.66666666663,1060300.0
631,1,3.0,4,30000,90.0,481500.0,168400.0,30653.333333333336,80250.0,649900.0
632,1,3.0,3,29000,33.0,10200.0,22100.0,3683.333333333334,1700.0,32300.0
633,1,9.0,4,29000,0.0,0.0,15900.0,3975.0,0.0,15900.0
634,2,9.0,3,40000,0.0,0.0,40300.0,8860.0,0.0,40300.0
635,1,6.0,3,170000,0.0,0.0,7900.0,2633.333333333333,0.0,7900.0
636,1,9.0,3,43000,0.0,0.0,4700.0,1175.0,0.0,4700.0
637,2,3.0,4,19000,43.0,36800.0,1000.0,1000.0,6133.333333333332,37800.0
638,1,13.0,4,68000,129.0,332900.0,118900.0,25816.66666666667,55483.33333333334,451800.0
639,1,3.0,5,34000,0.0,0.0,19600.0,4266.666666666666,0.0,19600.0
640,1,9.0,4,19000,52.0,54100.0,13000.0,2600.0,9016.666666666666,67100.0
641,1,3.0,3,16000,4.0,3600.0,9000.0,9000.0,1200.0,12600.0
